,date,est,date_pub,code,line,value,description
7886,2013_Q1,THIRD,2013-06-26,A997RY2,52,-0.39,      Consumption expenditures
7887,2013_Q2,ADVANCE,2013-07-31,A997RY2,55,-0.15,      Consumption expenditures
7888,2013_Q2,SECOND,2013-08-29,A997RY2,55,-0.12,      Consumption expenditures
7889,2013_Q2,THIRD,2013-09-26,A997RY2,55,-0.12,      Consumption expenditures
7890,2013_Q3,ADVANCE,2013-11-07,A997RY2,55,-0.07,      Consumption expenditures
7891,2013_Q3,SECOND,2013-12-05,A997RY2,55,-0.06,      Consumption expenditures
7892,2013_Q3,THIRD,2013-12-20,A997RY2,55,-0.06,      Consumption expenditures
7893,2013_Q4,ADVANCE,2014-01-30,A997RY2,55,-0.51,      Consumption expenditures
7894,2013_Q4,SECOND,2014-02-28,A997RY2,55,-0.54,      Consumption expenditures
7895,2013_Q4,THIRD,2014-03-27,A997RY2,55,-0.53,      Consumption expenditures
7896,2014_Q1,ADVANCE,2014-04-30,A997RY2,55,0.11,      Consumption expenditures
7897,2014_Q1,SECOND,2014-05-29,A997RY2,55,0.11,      Consumption expenditures
7898,2014_Q1,THIRD,2014-06-25,A997RY2,55,0.11,      Consumption expenditures
7899,2014_Q2,ADVANCE,2014-07-30,A997RY2,55,-0.06,      Consumption expenditures
7900,2014_Q2,SECOND,2014-08-28,A997RY2,55,-0.07,      Consumption expenditures
7901,2014_Q2,THIRD,2014-09-26,A997RY2,55,-0.07,      Consumption expenditures
7902,2014_Q3,ADVANCE,2014-10-30,A997RY2,55,0.69,      Consumption expenditures
7903,2014_Q3,SECOND,2014-11-25,A997RY2,55,0.69,      Consumption expenditures
7904,2014_Q3,THIRD,2014-12-23,A997RY2,55,0.69,      Consumption expenditures
7905,2014_Q4,ADVANCE,2015-01-30,A997RY2,55,-0.61,      Consumption expenditures
7906,2014_Q4,SECOND,2015-02-27,A997RY2,55,-0.61,      Consumption expenditures
7907,2014_Q4,THIRD,2015-03-27,A997RY2,55,-0.59,      Consumption expenditures
7908,2015_Q1,ADVANCE,2015-04-29,A997RY2,55,0.02,      Consumption expenditures
7909,2015_Q1,SECOND,2015-05-29,A997RY2,55,0.01,      Consumption expenditures
7910,2015_Q1,THIRD,2015-06-24,A997RY2,55,0.0,      Consumption expenditures
7911,2015_Q2,ADVANCE,2015-07-30,A997RY2,55,-0.1,      Consumption expenditures
7912,2015_Q2,SECOND,2015-08-27,A997RY2,55,-0.03,      Consumption expenditures
7913,2015_Q2,THIRD,2015-09-25,A997RY2,55,-0.03,      Consumption expenditures
7914,2015_Q3,ADVANCE,2015-10-29,A997RY2,55,-0.02,      Consumption expenditures
7915,2015_Q3,SECOND,2015-11-24,A997RY2,55,-0.02,      Consumption expenditures
7916,2015_Q3,THIRD,2015-12-22,A997RY2,55,-0.02,      Consumption expenditures
7917,2015_Q4,ADVANCE,2016-01-29,A997RY2,55,0.07,      Consumption expenditures
7918,2015_Q4,SECOND,2016-02-26,A997RY2,55,0.04,      Consumption expenditures
7919,2015_Q4,THIRD,2016-03-25,A997RY2,55,0.04,      Consumption expenditures
7920,2004_Q1,ADVANCE,2004-04-29,A788RY2,48,0.31,      Gross investment
7921,2004_Q1,SECOND,2004-05-27,A788RY2,48,0.32,      Gross investment
7922,2004_Q1,THIRD,2004-06-25,A788RY2,48,0.32,      Gross investment
7923,2004_Q2,ADVANCE,2004-07-30,A788RY2,48,-0.07,      Gross investment
7924,2004_Q2,SECOND,2004-08-27,A788RY2,48,-0.07,      Gross investment
7925,2004_Q2,THIRD,2004-09-29,A788RY2,48,-0.08,      Gross investment
7926,2004_Q3,ADVANCE,2004-10-29,A788RY2,48,0.06,      Gross investment
7927,2004_Q3,SECOND,2004-11-30,A788RY2,48,0.06,      Gross investment
7928,2004_Q3,THIRD,2004-12-22,A788RY2,48,0.07,      Gross investment
7929,2004_Q4,ADVANCE,2005-01-28,A788RY2,48,0.15,      Gross investment
7930,2004_Q4,SECOND,2005-02-25,A788RY2,48,0.17,      Gross investment
7931,2004_Q4,THIRD,2005-03-30,A788RY2,48,0.17,      Gross investment
7932,2005_Q1,ADVANCE,2005-04-28,A788RY2,48,-0.23,      Gross investment
7933,2005_Q1,SECOND,2005-05-26,A788RY2,48,-0.19,      Gross investment
7934,2005_Q1,THIRD,2005-06-29,A788RY2,48,-0.19,      Gross investment
7935,2005_Q2,ADVANCE,2005-07-29,A788RY2,48,0.06,      Gross investment
7936,2005_Q2,SECOND,2005-08-31,A788RY2,48,0.11,      Gross investment
7937,2005_Q2,THIRD,2005-09-29,A788RY2,48,0.13,      Gross investment
7938,2005_Q3,ADVANCE,2005-10-28,A788RY2,48,0.11,      Gross investment
7939,2005_Q3,SECOND,2005-11-30,A788RY2,48,0.1,      Gross investment
7940,2005_Q3,THIRD,2005-12-21,A788RY2,48,0.09,      Gross investment
7941,2005_Q4,ADVANCE,2006-01-27,A788RY2,48,0.01,      Gross investment
7942,2005_Q4,SECOND,2006-02-28,A788RY2,48,0.05,      Gross investment
7943,2005_Q4,THIRD,2006-03-30,A788RY2,48,0.05,      Gross investment
7944,2006_Q1,ADVANCE,2006-04-28,A788RY2,48,0.03,      Gross investment
7945,2006_Q1,SECOND,2006-05-25,A788RY2,48,0.04,      Gross investment
7946,2006_Q1,THIRD,2006-06-29,A788RY2,48,0.04,      Gross investment
7947,2006_Q2,ADVANCE,2006-07-28,A788RY2,48,0.1,      Gross investment
7948,2006_Q2,SECOND,2006-08-30,A788RY2,48,0.08,      Gross investment
7949,2006_Q2,THIRD,2006-09-28,A788RY2,48,0.08,      Gross investment
7950,2006_Q3,ADVANCE,2006-10-27,A788RY2,48,-0.01,      Gross investment
7951,2006_Q3,SECOND,2006-11-29,A788RY2,48,-0.01,      Gross investment
7952,2006_Q3,THIRD,2006-12-21,A788RY2,48,-0.02,      Gross investment
7953,2006_Q4,ADVANCE,2007-01-27,A788RY2,48,0.11,      Gross investment
7954,2006_Q4,SECOND,2007-02-28,A788RY2,48,0.11,      Gross investment
7955,2006_Q4,THIRD,2007-03-30,A788RY2,48,0.11,      Gross investment
7956,2007_Q1,ADVANCE,2007-04-27,A788RY2,48,-0.05,      Gross investment
7957,2007_Q1,SECOND,2007-05-31,A788RY2,48,-0.06,      Gross investment
7958,2007_Q1,THIRD,2007-06-28,A788RY2,48,-0.06,      Gross investment
7959,2007_Q2,ADVANCE,2007-07-27,A788RY2,48,0.05,      Gross investment
7960,2007_Q2,SECOND,2007-08-30,A788RY2,48,0.04,      Gross investment
7961,2007_Q2,THIRD,2007-09-27,A788RY2,48,0.04,      Gross investment
7962,2007_Q3,ADVANCE,2007-10-31,A788RY2,48,0.08,      Gross investment
7963,2007_Q3,SECOND,2007-11-29,A788RY2,48,0.08,      Gross investment
7964,2007_Q3,THIRD,2007-12-20,A788RY2,48,0.08,      Gross investment
7965,2007_Q4,ADVANCE,2008-01-30,A788RY2,48,-0.08,      Gross investment
7966,2007_Q4,SECOND,2008-02-28,A788RY2,48,-0.07,      Gross investment
7967,2007_Q4,THIRD,2008-03-27,A788RY2,48,-0.08,      Gross investment
7968,2008_Q1,ADVANCE,2008-04-30,A788RY2,48,0.03,      Gross investment
7969,2008_Q1,SECOND,2008-05-29,A788RY2,48,0.03,      Gross investment
7970,2008_Q1,THIRD,2008-06-26,A788RY2,48,0.03,      Gross investment
7971,2008_Q2,ADVANCE,2008-07-31,A788RY2,48,0.2,      Gross investment
7972,2008_Q2,SECOND,2008-08-28,A788RY2,48,0.21,      Gross investment
7973,2008_Q2,THIRD,2008-09-26,A788RY2,48,0.21,      Gross investment
7974,2008_Q3,ADVANCE,2008-10-30,A788RY2,48,0.14,      Gross investment
7975,2008_Q3,SECOND,2008-11-25,A788RY2,48,0.14,      Gross investment
7976,2008_Q3,THIRD,2008-12-23,A788RY2,48,0.14,      Gross investment
7977,2008_Q4,ADVANCE,2009-01-30,A788RY2,48,0.01,      Gross investment
7978,2008_Q4,SECOND,2009-02-27,A788RY2,48,0.01,      Gross investment
7979,2008_Q4,THIRD,2009-03-26,A788RY2,48,0.01,      Gross investment
7980,2009_Q1,ADVANCE,2009-04-29,A788RY2,48,-0.1,      Gross investment
7981,2009_Q1,SECOND,2009-05-29,A788RY2,48,-0.09,      Gross investment
7982,2009_Q1,THIRD,2009-06-25,A788RY2,48,-0.1,      Gross investment
7983,2009_Q2,ADVANCE,2009-07-31,A788RY2,53,0.15,      Gross investment
7984,2009_Q2,SECOND,2009-08-27,A788RY2,53,0.15,      Gross investment
7985,2009_Q2,THIRD,2009-09-30,A788RY2,53,0.17,      Gross investment
7986,2009_Q3,ADVANCE,2009-10-29,A788RY2,53,0.06,      Gross investment
7987,2009_Q3,SECOND,2009-11-24,A788RY2,53,0.09,      Gross investment
7988,2009_Q3,THIRD,2009-12-22,A788RY2,53,0.09,      Gross investment
7989,2009_Q4,ADVANCE,2010-01-29,A788RY2,53,-0.15,      Gross investment
7990,2009_Q4,SECOND,2010-02-26,A788RY2,53,-0.13,      Gross investment
7991,2009_Q4,THIRD,2010-03-26,A788RY2,53,-0.14,      Gross investment
7992,2010_Q1,ADVANCE,2010-04-30,A788RY2,53,0.04,      Gross investment
7993,2010_Q1,SECOND,2010-05-27,A788RY2,53,0.03,      Gross investment
7994,2010_Q1,THIRD,2010-06-25,A788RY2,53,0.03,      Gross investment
7995,2010_Q2,ADVANCE,2010-07-30,A788RY2,53,0.15,      Gross investment
7996,2010_Q2,SECOND,2010-08-27,A788RY2,53,0.15,      Gross investment
7997,2010_Q2,THIRD,2010-09-30,A788RY2,53,0.15,      Gross investment
7998,2010_Q3,ADVANCE,2010-10-29,A788RY2,53,0.04,      Gross investment
7999,2010_Q3,SECOND,2010-11-23,A788RY2,53,0.05,      Gross investment
8000,2010_Q3,THIRD,2010-12-22,A788RY2,53,0.05,      Gross investment
8001,2010_Q4,ADVANCE,2011-01-28,A788RY2,53,0.21,      Gross investment
8002,2010_Q4,SECOND,2011-02-25,A788RY2,53,0.21,      Gross investment
8003,2010_Q4,THIRD,2011-03-25,A788RY2,53,0.21,      Gross investment
8004,2011_Q1,ADVANCE,2011-04-28,A788RY2,53,-0.31,      Gross investment
8005,2011_Q1,SECOND,2011-05-26,A788RY2,53,-0.31,      Gross investment
8006,2011_Q1,THIRD,2011-06-24,A788RY2,53,-0.32,      Gross investment
8007,2011_Q2,ADVANCE,2011-07-29,A788RY2,53,-0.04,      Gross investment
8008,2011_Q2,SECOND,2011-08-26,A788RY2,53,-0.04,      Gross investment
8009,2011_Q2,THIRD,2011-09-29,A788RY2,53,-0.04,      Gross investment
8010,2011_Q3,ADVANCE,2011-10-27,A788RY2,53,0.07,      Gross investment
8011,2011_Q3,SECOND,2011-11-22,A788RY2,53,0.08,      Gross investment
8012,2011_Q3,THIRD,2011-12-22,A788RY2,53,0.08,      Gross investment
8013,2011_Q4,ADVANCE,2012-01-27,A788RY2,53,-0.15,      Gross investment
8014,2011_Q4,SECOND,2012-02-29,A788RY2,53,-0.15,      Gross investment
8015,2011_Q4,THIRD,2012-03-29,A788RY2,53,-0.12,      Gross investment
8016,2012_Q1,ADVANCE,2012-04-27,A788RY2,53,-0.17,      Gross investment
8017,2012_Q1,SECOND,2012-05-31,A788RY2,53,-0.17,      Gross investment
8018,2012_Q1,THIRD,2012-06-28,A788RY2,53,-0.17,      Gross investment
8019,2012_Q2,ADVANCE,2012-07-27,A788RY2,53,0.09,      Gross investment
8020,2012_Q2,SECOND,2012-08-29,A788RY2,53,0.09,      Gross investment
8021,2012_Q2,THIRD,2012-09-27,A788RY2,53,0.09,      Gross investment
8022,2012_Q3,ADVANCE,2012-10-26,A788RY2,53,0.0,      Gross investment
8023,2012_Q3,SECOND,2012-11-29,A788RY2,53,0.0,      Gross investment
8024,2012_Q3,THIRD,2012-12-20,A788RY2,53,0.0,      Gross investment
8025,2012_Q4,ADVANCE,2013-01-30,A788RY2,53,0.0,      Gross investment
8026,2012_Q4,SECOND,2013-02-28,A788RY2,53,0.01,      Gross investment
8027,2012_Q4,THIRD,2013-03-28,A788RY2,53,0.0,      Gross investment
8028,2013_Q1,ADVANCE,2013-04-26,A788RY2,53,-0.23,      Gross investment
8029,2013_Q1,SECOND,2013-05-30,A788RY2,53,-0.23,      Gross investment
8030,2013_Q1,THIRD,2013-06-26,A788RY2,53,-0.24,      Gross investment
8031,2013_Q2,ADVANCE,2013-07-31,A788RY2,56,0.12,      Gross investment
8032,2013_Q2,SECOND,2013-08-29,A788RY2,56,0.09,      Gross investment
8033,2013_Q2,THIRD,2013-09-26,A788RY2,56,0.09,      Gross investment
8034,2013_Q3,ADVANCE,2013-11-07,A788RY2,56,0.04,      Gross investment
8035,2013_Q3,SECOND,2013-12-05,A788RY2,56,0.04,      Gross investment
8036,2013_Q3,THIRD,2013-12-20,A788RY2,56,0.04,      Gross investment
8037,2013_Q4,ADVANCE,2014-01-30,A788RY2,56,-0.17,      Gross investment
8038,2013_Q4,SECOND,2014-02-28,A788RY2,56,-0.16,      Gross investment
8039,2013_Q4,THIRD,2014-03-27,A788RY2,56,-0.17,      Gross investment
8040,2014_Q1,ADVANCE,2014-04-30,A788RY2,56,-0.22,      Gross investment
8041,2014_Q1,SECOND,2014-05-29,A788RY2,56,-0.22,      Gross investment
8042,2014_Q1,THIRD,2014-06-25,A788RY2,56,-0.22,      Gross investment
8043,2014_Q2,ADVANCE,2014-07-30,A788RY2,56,0.11,      Gross investment
8044,2014_Q2,SECOND,2014-08-28,A788RY2,56,0.11,      Gross investment
8045,2014_Q2,THIRD,2014-09-26,A788RY2,56,0.11,      Gross investment
8046,2014_Q3,ADVANCE,2014-10-30,A788RY2,56,-0.03,      Gross investment
8047,2014_Q3,SECOND,2014-11-25,A788RY2,56,-0.03,      Gross investment
8048,2014_Q3,THIRD,2014-12-23,A788RY2,56,-0.03,      Gross investment
8049,2014_Q4,ADVANCE,2015-01-30,A788RY2,56,0.03,      Gross investment
8050,2014_Q4,SECOND,2015-02-27,A788RY2,56,0.03,      Gross investment
8051,2014_Q4,THIRD,2015-03-27,A788RY2,56,0.03,      Gross investment
8052,2015_Q1,ADVANCE,2015-04-29,A788RY2,56,-0.05,      Gross investment
8053,2015_Q1,SECOND,2015-05-29,A788RY2,56,-0.05,      Gross investment
8054,2015_Q1,THIRD,2015-06-24,A788RY2,56,-0.05,      Gross investment
8055,2015_Q2,ADVANCE,2015-07-30,A788RY2,56,0.04,      Gross investment
8056,2015_Q2,SECOND,2015-08-27,A788RY2,56,0.04,      Gross investment
8057,2015_Q2,THIRD,2015-09-25,A788RY2,56,0.05,      Gross investment
8058,2015_Q3,ADVANCE,2015-10-29,A788RY2,56,-0.04,      Gross investment
8059,2015_Q3,SECOND,2015-11-24,A788RY2,56,-0.04,      Gross investment
8060,2015_Q3,THIRD,2015-12-22,A788RY2,56,-0.04,      Gross investment
8061,2015_Q4,ADVANCE,2016-01-29,A788RY2,56,0.07,      Gross investment
8062,2015_Q4,SECOND,2016-02-26,A788RY2,56,0.07,      Gross investment
8063,2015_Q4,THIRD,2016-03-25,A788RY2,56,0.07,      Gross investment
8064,2004_Q1,ADVANCE,2004-04-29,A825RY2,49,0.02,    Nondefense
8065,2004_Q1,SECOND,2004-05-27,A825RY2,49,0.04,    Nondefense
8066,2004_Q1,THIRD,2004-06-25,A825RY2,49,-0.01,    Nondefense
8067,2004_Q2,ADVANCE,2004-07-30,A825RY2,49,0.1,    Nondefense
8068,2004_Q2,SECOND,2004-08-27,A825RY2,49,0.1,    Nondefense
8069,2004_Q2,THIRD,2004-09-29,A825RY2,49,0.1,    Nondefense
8070,2004_Q3,ADVANCE,2004-10-29,A825RY2,49,-0.11,    Nondefense
8071,2004_Q3,SECOND,2004-11-30,A825RY2,49,-0.12,    Nondefense
8072,2004_Q3,THIRD,2004-12-22,A825RY2,49,-0.12,    Nondefense
8073,2004_Q4,ADVANCE,2005-01-28,A825RY2,49,0.11,    Nondefense
8074,2004_Q4,SECOND,2005-02-25,A825RY2,49,0.14,    Nondefense
8075,2004_Q4,THIRD,2005-03-30,A825RY2,49,0.11,    Nondefense
8076,2005_Q1,ADVANCE,2005-04-28,A825RY2,49,0.03,    Nondefense
8077,2005_Q1,SECOND,2005-05-26,A825RY2,49,0.02,    Nondefense
8078,2005_Q1,THIRD,2005-06-29,A825RY2,49,0.02,    Nondefense
8079,2005_Q2,ADVANCE,2005-07-29,A825RY2,49,0.0,    Nondefense
8080,2005_Q2,SECOND,2005-08-31,A825RY2,49,0.0,    Nondefense
8081,2005_Q2,THIRD,2005-09-29,A825RY2,49,-0.01,    Nondefense
8082,2005_Q3,ADVANCE,2005-10-28,A825RY2,49,0.06,    Nondefense
8083,2005_Q3,SECOND,2005-11-30,A825RY2,49,0.08,    Nondefense
8084,2005_Q3,THIRD,2005-12-21,A825RY2,49,0.06,    Nondefense
8085,2005_Q4,ADVANCE,2006-01-27,A825RY2,49,0.15,    Nondefense
8086,2005_Q4,SECOND,2006-02-28,A825RY2,49,0.26,    Nondefense
8087,2005_Q4,THIRD,2006-03-30,A825RY2,49,0.26,    Nondefense
8088,2006_Q1,ADVANCE,2006-04-28,A825RY2,49,0.27,    Nondefense
8089,2006_Q1,SECOND,2006-05-25,A825RY2,49,0.28,    Nondefense
8090,2006_Q1,THIRD,2006-06-29,A825RY2,49,0.28,    Nondefense
8091,2006_Q2,ADVANCE,2006-07-28,A825RY2,49,-0.19,    Nondefense
8092,2006_Q2,SECOND,2006-08-30,A825RY2,49,-0.23,    Nondefense
8093,2006_Q2,THIRD,2006-09-28,A825RY2,49,-0.23,    Nondefense
8094,2006_Q3,ADVANCE,2006-10-27,A825RY2,49,0.15,    Nondefense
8095,2006_Q3,SECOND,2006-11-29,A825RY2,49,0.15,    Nondefense
8096,2006_Q3,THIRD,2006-12-21,A825RY2,49,0.15,    Nondefense
8097,2006_Q4,ADVANCE,2007-01-27,A825RY2,49,-0.22,    Nondefense
8098,2006_Q4,SECOND,2007-02-28,A825RY2,49,-0.24,    Nondefense
8099,2006_Q4,THIRD,2007-03-30,A825RY2,49,-0.23,    Nondefense
8100,2007_Q1,ADVANCE,2007-04-27,A825RY2,49,0.1,    Nondefense
8101,2007_Q1,SECOND,2007-05-31,A825RY2,49,0.08,    Nondefense
8102,2007_Q1,THIRD,2007-06-28,A825RY2,49,0.08,    Nondefense
8103,2007_Q2,ADVANCE,2007-07-27,A825RY2,49,0.03,    Nondefense
8104,2007_Q2,SECOND,2007-08-30,A825RY2,49,0.01,    Nondefense
8105,2007_Q2,THIRD,2007-09-27,A825RY2,49,0.02,    Nondefense
8106,2007_Q3,ADVANCE,2007-10-31,A825RY2,49,0.02,    Nondefense
8107,2007_Q3,SECOND,2007-11-29,A825RY2,49,0.02,    Nondefense
8108,2007_Q3,THIRD,2007-12-20,A825RY2,49,0.03,    Nondefense
8109,2007_Q4,ADVANCE,2008-01-30,A825RY2,49,0.05,    Nondefense
8110,2007_Q4,SECOND,2008-02-28,A825RY2,49,0.07,    Nondefense
8111,2007_Q4,THIRD,2008-03-27,A825RY2,49,0.06,    Nondefense
8112,2008_Q1,ADVANCE,2008-04-30,A825RY2,49,0.04,    Nondefense
8113,2008_Q1,SECOND,2008-05-29,A825RY2,49,0.04,    Nondefense
8114,2008_Q1,THIRD,2008-06-26,A825RY2,49,0.04,    Nondefense
8115,2008_Q2,ADVANCE,2008-07-31,A825RY2,49,0.12,    Nondefense
8116,2008_Q2,SECOND,2008-08-28,A825RY2,49,0.12,    Nondefense
8117,2008_Q2,THIRD,2008-09-26,A825RY2,49,0.11,    Nondefense
8118,2008_Q3,ADVANCE,2008-10-30,A825RY2,49,0.11,    Nondefense
8119,2008_Q3,SECOND,2008-11-25,A825RY2,49,0.1,    Nondefense
8120,2008_Q3,THIRD,2008-12-23,A825RY2,49,0.12,    Nondefense
8121,2008_Q4,ADVANCE,2009-01-30,A825RY2,49,0.33,    Nondefense
8122,2008_Q4,SECOND,2009-02-27,A825RY2,49,0.34,    Nondefense
8123,2008_Q4,THIRD,2009-03-26,A825RY2,49,0.34,    Nondefense
8124,2009_Q1,ADVANCE,2009-04-29,A825RY2,49,0.03,    Nondefense
8125,2009_Q1,SECOND,2009-05-29,A825RY2,49,0.03,    Nondefense
8126,2009_Q1,THIRD,2009-06-25,A825RY2,49,0.02,    Nondefense
8127,2009_Q2,ADVANCE,2009-07-31,A825RY2,54,0.15,    Nondefense
8128,2009_Q2,SECOND,2009-08-27,A825RY2,54,0.15,    Nondefense
8129,2009_Q2,THIRD,2009-09-30,A825RY2,54,0.15,    Nondefense
8130,2009_Q3,ADVANCE,2009-10-29,A825RY2,54,0.17,    Nondefense
8131,2009_Q3,SECOND,2009-11-24,A825RY2,54,0.17,    Nondefense
8132,2009_Q3,THIRD,2009-12-22,A825RY2,54,0.17,    Nondefense
8133,2009_Q4,ADVANCE,2010-01-29,A825RY2,54,0.21,    Nondefense
8134,2009_Q4,SECOND,2010-02-26,A825RY2,54,0.21,    Nondefense
8135,2009_Q4,THIRD,2010-03-26,A825RY2,54,0.21,    Nondefense
8136,2010_Q1,ADVANCE,2010-04-30,A825RY2,54,0.04,    Nondefense
8137,2010_Q1,SECOND,2010-05-27,A825RY2,54,0.04,    Nondefense
8138,2010_Q1,THIRD,2010-06-25,A825RY2,54,0.04,    Nondefense
8139,2010_Q2,ADVANCE,2010-07-30,A825RY2,54,0.33,    Nondefense
8140,2010_Q2,SECOND,2010-08-27,A825RY2,54,0.32,    Nondefense
8141,2010_Q2,THIRD,2010-09-30,A825RY2,54,0.32,    Nondefense
8142,2010_Q3,ADVANCE,2010-10-29,A825RY2,54,0.25,    Nondefense
8143,2010_Q3,SECOND,2010-11-23,A825RY2,54,0.25,    Nondefense
8144,2010_Q3,THIRD,2010-12-22,A825RY2,54,0.25,    Nondefense
8145,2010_Q4,ADVANCE,2011-01-28,A825RY2,54,0.1,    Nondefense
8146,2010_Q4,SECOND,2011-02-25,A825RY2,54,0.1,    Nondefense
8147,2010_Q4,THIRD,2011-03-25,A825RY2,54,0.1,    Nondefense
8148,2011_Q1,ADVANCE,2011-04-28,A825RY2,54,0.0,    Nondefense
8149,2011_Q1,SECOND,2011-05-26,A825RY2,54,0.0,    Nondefense
8150,2011_Q1,THIRD,2011-06-24,A825RY2,54,0.0,    Nondefense
8151,2011_Q2,ADVANCE,2011-07-29,A825RY2,54,-0.21,    Nondefense
8152,2011_Q2,SECOND,2011-08-26,A825RY2,54,-0.21,    Nondefense
8153,2011_Q2,THIRD,2011-09-29,A825RY2,54,-0.22,    Nondefense
8154,2011_Q3,ADVANCE,2011-10-27,A825RY2,54,-0.1,    Nondefense
8155,2011_Q3,SECOND,2011-11-22,A825RY2,54,-0.1,    Nondefense
8156,2011_Q3,THIRD,2011-12-22,A825RY2,54,-0.1,    Nondefense
8157,2011_Q4,ADVANCE,2012-01-27,A825RY2,54,0.11,    Nondefense
8158,2011_Q4,SECOND,2012-02-29,A825RY2,54,0.12,    Nondefense
8159,2011_Q4,THIRD,2012-03-29,A825RY2,54,0.12,    Nondefense
8160,2012_Q1,ADVANCE,2012-04-27,A825RY2,54,-0.01,    Nondefense
8161,2012_Q1,SECOND,2012-05-31,A825RY2,54,-0.02,    Nondefense
8162,2012_Q1,THIRD,2012-06-28,A825RY2,54,-0.02,    Nondefense
8163,2012_Q2,ADVANCE,2012-07-27,A825RY2,54,-0.01,    Nondefense
8164,2012_Q2,SECOND,2012-08-29,A825RY2,54,-0.01,    Nondefense
8165,2012_Q2,THIRD,2012-09-27,A825RY2,54,-0.01,    Nondefense
8166,2012_Q3,ADVANCE,2012-10-26,A825RY2,54,0.08,    Nondefense
8167,2012_Q3,SECOND,2012-11-29,A825RY2,54,0.08,    Nondefense
8168,2012_Q3,THIRD,2012-12-20,A825RY2,54,0.08,    Nondefense
8169,2012_Q4,ADVANCE,2013-01-30,A825RY2,54,0.04,    Nondefense
8170,2012_Q4,SECOND,2013-02-28,A825RY2,54,0.04,    Nondefense
8171,2012_Q4,THIRD,2013-03-28,A825RY2,54,0.04,    Nondefense
8172,2013_Q1,ADVANCE,2013-04-26,A825RY2,54,-0.05,    Nondefense
8173,2013_Q1,SECOND,2013-05-30,A825RY2,54,-0.05,    Nondefense
8174,2013_Q1,THIRD,2013-06-26,A825RY2,54,-0.06,    Nondefense
8175,2013_Q2,ADVANCE,2013-07-31,A825RY2,57,-0.09,    Nondefense
8176,2013_Q2,SECOND,2013-08-29,A825RY2,57,-0.09,    Nondefense
8177,2013_Q2,THIRD,2013-09-26,A825RY2,57,-0.09,    Nondefense
8178,2013_Q3,ADVANCE,2013-11-07,A825RY2,57,-0.1,    Nondefense
8179,2013_Q3,SECOND,2013-12-05,A825RY2,57,-0.09,    Nondefense
8180,2013_Q3,THIRD,2013-12-20,A825RY2,57,-0.09,    Nondefense
8181,2013_Q4,ADVANCE,2014-01-30,A825RY2,57,-0.3,    Nondefense
8182,2013_Q4,SECOND,2014-02-28,A825RY2,57,-0.3,    Nondefense
8183,2013_Q4,THIRD,2014-03-27,A825RY2,57,-0.29,    Nondefense
8184,2014_Q1,ADVANCE,2014-04-30,A825RY2,57,0.16,    Nondefense
8185,2014_Q1,SECOND,2014-05-29,A825RY2,57,0.16,    Nondefense
8186,2014_Q1,THIRD,2014-06-25,A825RY2,57,0.16,    Nondefense
8187,2014_Q2,ADVANCE,2014-07-30,A825RY2,57,-0.1,    Nondefense
8188,2014_Q2,SECOND,2014-08-28,A825RY2,57,-0.1,    Nondefense
8189,2014_Q2,THIRD,2014-09-26,A825RY2,57,-0.1,    Nondefense
8190,2014_Q3,ADVANCE,2014-10-30,A825RY2,57,0.01,    Nondefense
8191,2014_Q3,SECOND,2014-11-25,A825RY2,57,0.01,    Nondefense
8192,2014_Q3,THIRD,2014-12-23,A825RY2,57,0.01,    Nondefense
8193,2014_Q4,ADVANCE,2015-01-30,A825RY2,57,0.04,    Nondefense
8194,2014_Q4,SECOND,2015-02-27,A825RY2,57,0.04,    Nondefense
8195,2014_Q4,THIRD,2015-03-27,A825RY2,57,0.04,    Nondefense
8196,2015_Q1,ADVANCE,2015-04-29,A825RY2,57,0.05,    Nondefense
8197,2015_Q1,SECOND,2015-05-29,A825RY2,57,0.05,    Nondefense
8198,2015_Q1,THIRD,2015-06-24,A825RY2,57,0.05,    Nondefense
8199,2015_Q2,ADVANCE,2015-07-30,A825RY2,57,-0.01,    Nondefense
8200,2015_Q2,SECOND,2015-08-27,A825RY2,57,-0.01,    Nondefense
8201,2015_Q2,THIRD,2015-09-25,A825RY2,57,-0.01,    Nondefense
8202,2015_Q3,ADVANCE,2015-10-29,A825RY2,57,0.08,    Nondefense
8203,2015_Q3,SECOND,2015-11-24,A825RY2,57,0.07,    Nondefense
8204,2015_Q3,THIRD,2015-12-22,A825RY2,57,0.08,    Nondefense
8205,2015_Q4,ADVANCE,2016-01-29,A825RY2,57,0.04,    Nondefense
8206,2015_Q4,SECOND,2016-02-26,A825RY2,57,0.04,    Nondefense
8207,2015_Q4,THIRD,2016-03-25,A825RY2,57,0.04,    Nondefense
8208,2004_Q1,ADVANCE,2004-04-29,A542RY2,50,0.04,      Consumption expenditures
8209,2004_Q1,SECOND,2004-05-27,A542RY2,50,0.04,      Consumption expenditures
8210,2004_Q1,THIRD,2004-06-25,A542RY2,50,-0.01,      Consumption expenditures
